下单时间,推广设备,计划ID,计划名称,品类名,SKUID,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,直接订单行,直接订单金额,间接订单行,间接订单金额,总订单行,总订单金额,预售订单行,预售订单金额,直接加购数,间接加购数,总加购数,转化率(%),ROI,下单新客数,访问页面数,页面平均访问时长,深度进店数,店铺关注数,商品关注数,预约数,领劵数,推广模式
20230410,全部,1001313761,海投新客推广,花西子-唇彩唇蜜/唇釉,10053144187550,224,9,4.02,42.84,191.25,4.76,1,129.00,3,357.00,4,486.00,0,0.00,5,10,15,44.44,11.34,1,42,15.4,3,0,0,0,0,普通推广
20230414,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10049372380597,224,3,1.34,5.93,26.47,1.98,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,6,304.7,0,0,0,0,0,普通推广
20230417,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10044190668640,224,3,1.34,7.15,31.92,2.38,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,4,9.3,0,0,0,0,0,普通推广
20230405,全部,1001313761,海投新客推广,花西子-蜜粉/散粉,10042514732633,224,2,0.89,16.50,73.66,8.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,7.0,0,0,0,0,0,普通推广
20230421,全部,1185208742,海投新客推广_品牌近180天未购,花西子-彩妆套装,10034709054116,224,15,6.70,151.85,677.90,10.12,0,0.00,1,999.00,1,999.00,0,0.00,1,2,3,6.67,6.58,1,46,27.4,0,0,0,0,0,普通推广
20230426,全部,626847635,经典海投计划,花西子-眉笔/眉粉/眉膏,10022706282768,224,3,1.34,7.49,33.44,2.50,0,0.00,0,0.00,0,0.00,0,0.00,1,7,8,0.00,0.00,0,9,8.4,0,0,0,0,0,普通推广
20230405,全部,626847635,经典海投计划,花西子-气垫BB/BB霜,10021328034429,224,20,8.93,84.61,377.72,4.23,1,199.00,1,199.00,2,398.00,0,0.00,4,3,7,10.00,4.70,1,24,19.3,0,0,0,0,0,普通推广
20230422,全部,626847635,经典海投计划,花西子-眉笔/眉粉/眉膏,67719426908,224,6,2.68,7.20,32.14,1.20,0,0.00,1,39.00,1,39.00,0,0.00,1,3,4,16.67,5.42,1,35,32.1,0,0,0,0,0,普通推广
20230419,全部,626847635,经典海投计划,花西子-口红,65679377855,224,4,1.79,11.26,50.27,2.82,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,12,7.3,0,0,0,0,0,普通推广
20230417,全部,626847635,经典海投计划,花西子-粉扑/洗脸扑,10045379792359,223,1,0.45,1.45,6.50,1.45,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,12.0,0,0,0,0,0,普通推广
20230421,全部,1185208742,海投新客推广_品牌近180天未购,花西子-彩妆套装,10035352406883,223,13,5.83,155.13,695.65,11.93,0,0.00,0,0.00,0,0.00,0,0.00,2,3,5,0.00,0.00,0,53,16.8,0,0,0,0,0,普通推广
20230402,全部,1001313761,海投新客推广,花西子-眉笔/眉粉/眉膏,10022706282768,223,3,1.35,15.35,68.83,5.12,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1,0.00,0.00,0,30,1.4,1,0,0,0,0,普通推广
20230406,全部,626847635,经典海投计划,花西子-气垫BB/BB霜,10021328034427,223,7,3.14,14.48,64.93,2.07,0,0.00,1,199.00,1,199.00,0,0.00,2,0,2,14.29,13.74,1,8,12.6,0,0,0,0,0,普通推广
20230419,全部,626847635,经典海投计划,花西子-口红,65679377856,223,2,0.90,4.22,18.92,2.11,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,6,12.0,0,0,0,0,0,普通推广
20230406,全部,626847635,经典海投计划,花西子-口红,65679377852,223,11,4.93,51.07,229.01,4.64,0,0.00,1,129.00,1,129.00,0,0.00,0,1,1,9.09,2.53,0,33,12.7,0,0,0,0,0,普通推广
20230424,全部,1185208742,海投新客推广_品牌近180天未购,花西子-粉饼,65658318805,223,10,4.48,131.43,589.37,13.14,0,0.00,1,199.00,1,199.00,0,0.00,9,1,10,10.00,1.51,0,44,19.4,0,0,0,0,0,普通推广
20230406,全部,626847635,经典海投计划,花西子-粉饼,65658318805,223,6,2.69,75.84,340.09,12.64,1,179.00,1,179.00,2,358.00,0,0.00,2,1,3,33.33,4.72,0,36,26.5,0,1,0,0,1,普通推广
20230412,全部,626847635,经典海投计划,花西子-气垫CC/CC霜,65651486220,223,7,3.14,17.37,77.89,2.48,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,8,8.3,0,0,0,0,0,普通推广
20230416,全部,626847635,经典海投计划,花西子-修容/阴影,65647140196,223,2,0.90,14.00,62.78,7.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,5.0,0,0,0,0,0,普通推广
20230401,全部,626847635,经典海投计划,花西子-口红,10047779151009,222,3,1.35,10.26,46.22,3.42,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1,0.00,0.00,0,60,24.3,0,1,0,0,0,普通推广
20230413,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10044190668639,222,3,1.35,7.69,34.64,2.56,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230408,全部,626847635,经典海投计划,花西子-粉底液/膏,10043810570514,222,5,2.25,56.42,254.14,11.28,0,0.00,0,0.00,0,0.00,0,0.00,1,1,2,0.00,0.00,0,6,19.7,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-彩妆套装,10041709741614,222,5,2.25,56.44,254.23,11.29,0,0.00,3,1662.00,3,1662.00,0,0.00,1,4,5,60.00,29.45,2,42,27.6,0,0,0,0,0,普通推广
20230406,全部,626847635,经典海投计划,花西子-彩妆套装,10041709741614,222,4,1.80,17.63,79.41,4.41,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,4,20.3,0,0,0,0,0,普通推广
20230409,全部,626847635,经典海投计划,花西子-其它彩妆,10039463716683,222,3,1.35,4.59,20.68,1.53,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,4.0,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-口红,10029018449469,222,1,0.45,0.90,4.05,0.90,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,3,20.3,0,0,0,0,0,普通推广
20230409,全部,626847635,经典海投计划,花西子-口红,10029018449469,222,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230414,全部,626847635,经典海投计划,花西子-眉笔/眉粉/眉膏,10022706282768,222,3,1.35,7.23,32.57,2.41,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,6,128.8,0,0,0,0,0,普通推广
20230410,全部,626847635,经典海投计划,花西子-气垫BB/BB霜,10021328034427,222,11,4.95,51.99,234.19,4.73,1,199.00,2,398.00,3,597.00,0,0.00,5,2,7,27.27,11.48,1,37,9.7,0,0,0,0,0,普通推广
20230417,全部,626847635,经典海投计划,花西子-蜜粉/散粉,69016625049,222,1,0.45,2.31,10.41,2.31,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-口红,65679377853,222,7,3.15,14.96,67.39,2.14,0,0.00,0,0.00,0,0.00,0,0.00,4,2,6,0.00,0.00,0,18,25.3,0,0,0,0,0,普通推广
20230405,全部,626847635,经典海投计划,花西子-粉饼,65658318805,222,4,1.80,19.73,88.87,4.93,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,3,14.0,0,0,0,0,0,普通推广
20230420,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10063306623301,221,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230401,全部,1001313761,海投新客推广,花西子-眼影,10060745254879,221,7,3.17,14.23,64.39,2.03,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,17,11.8,2,0,0,0,0,普通推广
20230405,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10055223229862,221,3,1.36,7.80,35.29,2.60,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,6,9.7,0,0,0,0,0,普通推广
20230426,全部,626847635,经典海投计划,花西子-粉扑/洗脸扑,10045379792359,221,14,6.33,32.69,147.92,2.34,1,109.00,0,0.00,1,109.00,0,0.00,3,0,3,7.14,3.33,1,18,15.4,0,0,0,0,0,普通推广
20230411,全部,626847635,经典海投计划,花西子-彩妆套装,10035352406883,221,12,5.43,148.52,672.04,12.38,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,45,14.0,0,0,0,0,0,普通推广
20230401,全部,626847635,经典海投计划,花西子-气垫BB/BB霜,10021328034429,221,16,7.24,42.00,190.05,2.63,0,0.00,1,229.00,1,229.00,0,0.00,1,2,3,6.25,5.45,1,47,28.6,0,0,0,0,0,普通推广
20230419,全部,1185208742,海投新客推广_品牌近180天未购,花西子-眉笔/眉粉/眉膏,67719426908,221,7,3.17,22.27,100.77,3.18,0,0.00,3,207.00,3,207.00,0,0.00,2,3,5,42.86,9.30,2,56,24.2,1,0,0,0,0,普通推广
20230417,全部,626847635,经典海投计划,花西子-口红,65679377855,221,2,0.90,3.33,15.07,1.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,14,20.9,0,0,0,0,0,普通推广
20230413,全部,1001313761,海投新客推广,花西子-粉饼,10064620812408,220,15,6.82,127.59,579.95,8.51,0,0.00,1,199.00,1,199.00,0,0.00,0,3,3,6.67,1.56,0,51,9.9,0,0,0,0,0,普通推广
20230402,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10057694807138,220,6,2.73,12.74,57.91,2.12,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,11,5.5,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-腮红/胭脂,10045415993762,220,7,3.18,11.97,54.41,1.71,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,10,11.2,0,0,0,0,0,普通推广
20230417,全部,626847635,经典海投计划,花西子-粉饼,10032171629837,220,9,4.09,125.23,569.23,13.91,0,0.00,1,199.00,1,199.00,0,0.00,2,6,8,11.11,1.59,1,39,21.2,0,1,0,0,0,普通推广
20230423,全部,626847635,经典海投计划,花西子-口红,10025060420797,220,3,1.36,3.05,13.86,1.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,2,6.0,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-口红,10025060420796,220,6,2.73,8.07,36.68,1.35,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1,0.00,0.00,0,12,23.6,0,0,0,0,0,普通推广
20230424,全部,626847635,经典海投计划,花西子-眉笔/眉粉/眉膏,71687041937,220,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230402,全部,626847635,经典海投计划,花西子-腮红/胭脂,67703382904,220,3,1.36,6.09,27.68,2.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,26,3.8,0,0,0,0,0,普通推广
20230409,全部,626847635,经典海投计划,花西子-口红,65679377855,220,3,1.36,11.33,51.50,3.78,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,12,11.3,0,0,0,0,0,普通推广
20230422,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10072760075314,219,1,0.46,0.32,1.46,0.32,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,2.0,0,0,0,0,0,普通推广
20230416,全部,1001313761,海投新客推广,花西子-修容/阴影,10046066441178,219,4,1.83,24.09,110.00,6.02,0,0.00,1,89.00,1,89.00,0,0.00,0,1,1,25.00,3.69,1,48,26.0,2,0,0,0,0,普通推广
20230402,全部,626847635,经典海投计划,花西子-粉底液/膏,10043810570514,219,4,1.83,7.67,35.02,1.92,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1,0.00,0.00,0,5,5.0,0,0,0,0,0,普通推广
20230407,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10031814298612,219,1,0.46,1.98,9.04,1.98,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,2,65.5,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-口红,10029018449469,219,4,1.83,13.24,60.46,3.31,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,6,72.5,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-眉笔/眉粉/眉膏,71687041937,219,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230411,全部,626847635,经典海投计划,花西子-眉笔/眉粉/眉膏,65655997099,219,3,1.37,5.18,23.65,1.73,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,5,89.6,0,0,0,0,0,普通推广
20230417,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10063844931707,218,1,0.46,2.60,11.93,2.60,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1,0.00,0.00,0,1,22.0,0,0,0,0,0,普通推广
20230412,全部,1001313761,海投新客推广,花西子-彩妆套装,10047689998402,218,25,11.47,166.29,762.80,6.65,0,0.00,1,899.00,1,899.00,0,0.00,7,7,14,4.00,5.41,1,90,15.3,0,0,0,0,0,普通推广
20230416,全部,626847635,经典海投计划,花西子-卸妆,10043755049206,218,2,0.92,8.64,39.63,4.32,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,24.0,0,0,0,0,0,普通推广
20230420,全部,1185208742,海投新客推广_品牌近180天未购,花西子-彩妆套装,10041709741613,218,10,4.59,84.66,388.35,8.47,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,23,26.0,1,0,0,0,1,普通推广
20230423,全部,1185208742,海投新客推广_品牌近180天未购,花西子-彩妆套装,10034709054116,218,11,5.05,83.00,380.73,7.55,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,9,23.6,1,0,0,0,0,普通推广
20230419,全部,626847635,经典海投计划,花西子-其他美妆工具,10031649034175,218,12,5.50,11.33,51.97,0.94,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,8,5.6,0,0,0,0,0,普通推广
20230420,全部,626847635,经典海投计划,花西子-其它彩妆,10030643520499,218,1,0.46,2.15,9.86,2.15,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,2,7.5,0,0,0,0,0,普通推广
20230402,全部,626847635,经典海投计划,花西子-其它彩妆,10029874688719,218,2,0.92,3.50,16.06,1.75,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,5,25.4,0,0,0,0,0,普通推广
20230414,全部,1001313761,海投新客推广,花西子-气垫BB/BB霜,10021328034429,218,8,3.67,79.32,363.85,9.92,2,398.00,0,0.00,2,398.00,0,0.00,3,0,3,25.00,5.02,1,16,6.6,0,0,0,0,0,普通推广
20230425,全部,1185208742,海投新客推广_品牌近180天未购,花西子-气垫CC/CC霜,10021040859994,218,5,2.29,32.95,151.15,6.59,1,139.00,1,0.01,2,139.01,0,0.00,5,2,7,40.00,4.22,1,14,8.1,1,0,0,0,1,普通推广
20230401,全部,1001313761,海投新客推广,花西子-口红,72478273043,218,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230424,全部,626847635,经典海投计划,花西子-口红,65679377860,218,5,2.29,7.69,35.28,1.54,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,11,15.7,0,0,0,0,0,普通推广
20230416,全部,626847635,经典海投计划,花西子-口红,65679377856,218,3,1.38,7.30,33.49,2.43,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,2,17.0,0,0,0,0,0,普通推广
20230406,全部,626847635,经典海投计划,花西子-蜜粉/散粉,65638174478,218,14,6.42,134.31,616.10,9.59,1,149.00,0,0.00,1,149.00,0,0.00,3,2,5,7.14,1.11,0,51,18.2,0,0,0,0,0,普通推广
20230417,全部,626847635,经典海投计划,花西子-彩妆套装,10041709741614,217,1,0.46,2.45,11.29,2.45,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230401,全部,626847635,经典海投计划,花西子-粉饼,10032171629838,217,5,2.30,47.65,219.59,9.53,0,0.00,1,199.00,1,199.00,0,0.00,1,3,4,20.00,4.18,0,13,34.9,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-粉饼,10032171629838,217,1,0.46,3.22,14.84,3.22,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1,0.00,0.00,0,7,12.9,0,0,0,0,0,普通推广
20230419,全部,626847635,经典海投计划,花西子-粉饼,10032171629837,217,2,0.92,39.77,183.27,19.89,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,8,6.9,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-其它彩妆,10029874688719,217,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230405,全部,626847635,经典海投计划,花西子-腮红/胭脂,67703382904,217,4,1.84,8.67,39.95,2.17,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,5,41.0,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-粉饼,65658318805,217,3,1.38,15.35,70.74,5.12,0,0.00,0,0.00,0,0.00,0,0.00,1,1,2,0.00,0.00,0,11,10.8,0,0,0,0,1,普通推广
20230420,全部,626847635,经典海投计划,花西子-修容/阴影,65647140196,217,2,0.92,4.22,19.45,2.11,0,0.00,1,9.90,1,9.90,0,0.00,1,5,6,50.00,2.35,1,3,11.3,0,0,0,0,0,普通推广
20230413,全部,1001313761,海投新客推广,花西子-蜜粉/散粉,65638174480,217,16,7.37,147.00,677.42,9.19,0,0.00,0,0.00,0,0.00,0,0.00,4,1,5,0.00,0.00,0,34,11.0,0,0,0,0,0,普通推广
20230410,全部,1001313761,海投新客推广,花西子-腮红/胭脂,10045415993762,216,4,1.85,13.29,61.53,3.32,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,2,23.5,0,0,0,0,0,普通推广
20230408,全部,626847635,经典海投计划,花西子-蜜粉/散粉,10042514732633,216,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230415,全部,626847635,经典海投计划,花西子-彩妆套装,10041709741613,216,6,2.78,49.23,227.92,8.21,0,0.00,0,0.00,0,0.00,0,0.00,0,3,3,0.00,0.00,0,8,39.4,0,0,0,0,0,普通推广
20230406,全部,626847635,经典海投计划,花西子-口红,10020371317803,216,2,0.93,3.63,16.81,1.82,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-口红,65679377853,216,7,3.24,15.90,73.61,2.27,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,16,24.3,0,0,0,0,0,普通推广
20230415,全部,626847635,经典海投计划,花西子-腮红/胭脂,65644223613,216,3,1.39,7.47,34.58,2.49,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,2.0,0,0,0,0,0,普通推广
20230407,全部,1001313761,海投新客推广,花西子-粉饼,10064620812408,215,13,6.05,49.95,232.33,3.84,1,199.00,1,199.00,2,398.00,0,0.00,7,4,11,15.38,7.97,2,52,17.7,0,0,0,0,2,普通推广
20230412,全部,626847635,经典海投计划,花西子-彩妆套装,10041709741614,215,2,0.93,17.78,82.70,8.89,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,2,6.5,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-彩妆套装,10041709741614,215,3,1.40,34.07,158.47,11.36,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,19,8.4,0,0,0,0,0,普通推广
20230420,全部,626847635,经典海投计划,花西子-彩妆套装,10041709741613,215,5,2.33,36.33,168.98,7.27,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,10,48.0,0,0,0,0,0,普通推广
20230408,全部,626847635,经典海投计划,花西子-其它彩妆,10039463716686,215,1,0.47,1.52,7.07,1.52,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230410,全部,626847635,经典海投计划,花西子-其它彩妆,10039463716683,215,8,3.72,21.22,98.70,2.65,0,0.00,1,159.00,1,159.00,0,0.00,1,7,8,12.50,7.49,1,61,6.6,0,0,0,0,0,普通推广
20230413,全部,1001313761,海投新客推广,花西子-唇彩唇蜜/唇釉,10037476980726,215,23,10.70,113.46,527.72,4.93,0,0.00,7,614.91,7,614.91,0,0.00,5,29,34,30.43,5.42,3,107,26.3,0,0,0,0,0,普通推广
20230403,全部,626847635,经典海投计划,花西子-其它彩妆,10029874688719,215,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230420,全部,1185208742,海投新客推广_品牌近180天未购,花西子-眉笔/眉粉/眉膏,67719426908,215,20,9.30,80.43,374.09,4.02,1,69.00,2,268.00,3,337.00,0,0.00,6,9,15,15.00,4.19,2,65,25.7,1,1,0,0,2,普通推广
20230421,全部,626847635,经典海投计划,花西子-腮红/胭脂,65644223613,215,8,3.72,16.72,77.77,2.09,1,89.00,0,0.00,1,89.00,0,0.00,2,1,3,12.50,5.32,1,12,12.3,0,0,0,0,0,普通推广
20230418,全部,626847635,经典海投计划,花西子-防晒,10072207352799,214,5,2.34,14.43,67.43,2.89,0,0.00,0,0.00,0,0.00,0,0.00,0,6,6,0.00,0.00,0,39,10.0,0,1,0,0,0,普通推广
20230411,全部,1001313761,海投新客推广,花西子-修容/阴影,10046066441178,214,7,3.27,39.34,183.83,5.62,0,0.00,1,199.00,1,199.00,0,0.00,0,4,4,14.29,5.06,1,38,20.5,4,0,0,0,0,普通推广
20230409,全部,1001313761,海投新客推广,花西子-卸妆,10043755049206,214,3,1.40,11.29,52.76,3.76,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,5,9.8,0,0,0,0,0,普通推广
20230407,全部,626847635,经典海投计划,花西子-其它彩妆,10039463716686,214,2,0.93,2.94,13.74,1.47,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,2,3.0,0,0,0,0,0,普通推广
20230406,全部,626847635,经典海投计划,花西子-其它彩妆,10029874688719,214,1,0.47,2.08,9.72,2.08,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,70.0,0,0,0,0,0,普通推广
20230416,全部,626847635,经典海投计划,花西子-其它彩妆,10029874688719,214,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-气垫BB/BB霜,10021328034429,214,11,5.14,33.54,156.73,3.05,1,199.00,0,0.00,1,199.00,0,0.00,5,5,10,9.09,5.93,1,35,14.9,0,0,0,0,2,普通推广
20230417,全部,1001313761,海投新客推广,花西子-彩妆套装,68477031919,214,2,0.93,13.99,65.37,7.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0,3,0.00,0.00,0,34,15.6,0,0,0,0,0,普通推广
20230423,全部,626847635,经典海投计划,花西子-蜜粉/散粉,65638174478,214,7,3.27,14.40,67.29,2.06,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,11,4.7,0,0,0,0,0,普通推广
20230408,全部,626847635,经典海投计划,花西子-彩妆套装,10047689998403,213,13,6.10,288.34,1353.71,22.18,0,0.00,3,467.00,3,467.00,0,0.00,3,9,12,23.08,1.62,1,37,37.7,0,0,0,0,1,普通推广
20230406,全部,626847635,经典海投计划,花西子-其它彩妆,10039463716686,213,2,0.94,4.24,19.91,2.12,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,4.0,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-其它彩妆,10030643520498,213,2,0.94,10.74,50.42,5.37,0,0.00,0,0.00,0,0.00,0,0.00,1,0,1,0.00,0.00,0,10,32.2,0,0,0,0,0,普通推广
20230404,全部,626847635,经典海投计划,花西子-口红,10020371317803,213,1,0.47,0.35,1.64,0.35,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230426,全部,1185208742,海投新客推广_品牌近180天未购,花西子-蜜粉/散粉,65638174479,213,11,5.16,84.98,398.97,7.73,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1,0.00,0.00,0,40,23.5,0,0,0,0,0,普通推广
20230419,全部,626847635,经典海投计划,花西子-唇彩唇蜜/唇釉,10063845015115,212,1,0.47,2.73,12.88,2.73,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,2,0.0,0,0,0,0,0,普通推广
20230418,全部,626847635,经典海投计划,花西子-口红,10047777898832,212,1,0.47,2.27,10.71,2.27,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,17.0,0,0,0,0,0,普通推广
20230423,全部,1185208742,海投新客推广_品牌近180天未购,花西子-唇彩唇蜜/唇釉,10037476980726,212,15,7.08,73.58,347.08,4.91,0,0.00,0,0.00,0,0.00,0,0.00,2,3,5,0.00,0.00,0,25,21.9,1,0,0,0,0,普通推广
20230411,全部,1001313761,海投新客推广,花西子-粉饼,10032171629838,212,6,2.83,61.55,290.33,10.26,0,0.00,1,199.00,1,199.00,0,0.00,1,4,5,16.67,3.23,1,45,7.4,0,0,0,0,0,普通推广
20230419,全部,626847635,经典海投计划,花西子-其它彩妆,10030643520498,212,1,0.47,2.10,9.91,2.10,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,1,3.0,0,0,0,0,0,普通推广
20230401,全部,626847635,经典海投计划,花西子-口红,10029018449469,212,0,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0,0,0.0,0,0,0,0,0,普通推广
20230410,全部,1001313761,海投新客推广,花西子-气垫CC/CC霜,10021504938237,212,27,12.74,227.64,1073.77,8.43,0,0.00,6,1024.00,6,1024.00,0,0.00,1,25,26,22.22,4.50,5,217,12.3,0,1,1,0,3,普通推广
20230404,全部,626847635,经典海投计划,花西子-气垫CC/CC霜,10021504938237,212,18,8.49,32.83,154.86,1.82,0,0.00,1,129.00,1,129.00,0,0.00,0,2,2,5.56,3.93,1,88,14.3,0,0,1,0,0,普通推广
